Lat,Lon,Lat1,Lon1,Lat2,Lon2,Confirmed,Date
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2404,0:40:04
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2405,0:40:05
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2406,0:40:06
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2407,0:40:07
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2408,0:40:08
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2409,0:40:09
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2410,0:40:10
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2411,0:40:11
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2412,0:40:12
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2413,0:40:13
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2414,0:40:14
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2415,0:40:15
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2416,0:40:16
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2417,0:40:17
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2418,0:40:18
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2419,0:40:19
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2420,0:40:20
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2421,0:40:21
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2422,0:40:22
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2423,0:40:23
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2424,0:40:24
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2425,0:40:25
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2426,0:40:26
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2427,0:40:27
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2428,0:40:28
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2429,0:40:29
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2430,0:40:30
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2431,0:40:31
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2432,0:40:32
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2433,0:40:33
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2434,0:40:34
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2435,0:40:35
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2436,0:40:36
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2437,0:40:37
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2438,0:40:38
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2439,0:40:39
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2440,0:40:40
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2441,0:40:41
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2442,0:40:42
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2443,0:40:43
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2444,0:40:44
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2445,0:40:45
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2446,0:40:46
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2447,0:40:47
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2448,0:40:48
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2449,0:40:49
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2450,0:40:50
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2451,0:40:51
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2452,0:40:52
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2453,0:40:53
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2454,0:40:54
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2455,0:40:55
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2456,0:40:56
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2457,0:40:57
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2458,0:40:58
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2459,0:40:59
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2460,0:41:00
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2461,0:41:01
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2462,0:41:02
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2463,0:41:03
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2464,0:41:04
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2465,0:41:05
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2466,0:41:06
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2467,0:41:07
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2468,0:41:08
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2469,0:41:09
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2470,0:41:10
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2471,0:41:11
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2472,0:41:12
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2473,0:41:13
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2474,0:41:14
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2475,0:41:15
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2476,0:41:16
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2477,0:41:17
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2478,0:41:18
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2479,0:41:19
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2480,0:41:20
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2481,0:41:21
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2482,0:41:22
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2483,0:41:23
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2484,0:41:24
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2485,0:41:25
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2486,0:41:26
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2487,0:41:27
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2488,0:41:28
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2489,0:41:29
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2490,0:41:30
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2491,0:41:31
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2492,0:41:32
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2493,0:41:33
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2494,0:41:34
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2495,0:41:35
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2496,0:41:36
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2497,0:41:37
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2498,0:41:38
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2499,0:41:39
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2500,0:41:40
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2501,0:41:41
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2502,0:41:42
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2503,0:41:43
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2504,0:41:44
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2505,0:41:45
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2506,0:41:46
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2507,0:41:47
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2508,0:41:48
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2509,0:41:49
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2510,0:41:50
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2511,0:41:51
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2512,0:41:52
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2513,0:41:53
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2514,0:41:54
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2515,0:41:55
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2516,0:41:56
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2517,0:41:57
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2518,0:41:58
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2519,0:41:59
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2520,0:42:00
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2521,0:42:01
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2522,0:42:02
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2523,0:42:03
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2524,0:42:04
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2525,0:42:05
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2526,0:42:06
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2527,0:42:07
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2528,0:42:08
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2529,0:42:09
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2530,0:42:10
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2531,0:42:11
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2532,0:42:12
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2533,0:42:13
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2534,0:42:14
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2535,0:42:15
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2536,0:42:16
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2537,0:42:17
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2538,0:42:18
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2539,0:42:19
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2540,0:42:20
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2541,0:42:21
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2542,0:42:22
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2543,0:42:23
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2544,0:42:24
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2545,0:42:25
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2546,0:42:26
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2547,0:42:27
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2548,0:42:28
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2549,0:42:29
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2550,0:42:30
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2551,0:42:31
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2552,0:42:32
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2553,0:42:33
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2554,0:42:34
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2555,0:42:35
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2556,0:42:36
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2557,0:42:37
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2558,0:42:38
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2559,0:42:39
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2560,0:42:40
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2561,0:42:41
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2562,0:42:42
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2563,0:42:43
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2564,0:42:44
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2565,0:42:45
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2566,0:42:46
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2567,0:42:47
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2568,0:42:48
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2569,0:42:49
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2570,0:42:50
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2571,0:42:51
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2572,0:42:52
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2573,0:42:53
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2574,0:42:54
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2575,0:42:55
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2576,0:42:56
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2577,0:42:57
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2578,0:42:58
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2579,0:42:59
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2580,0:43:00
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2581,0:43:01
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2582,0:43:02
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2583,0:43:03
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2584,0:43:04
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2585,0:43:05
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2586,0:43:06
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2587,0:43:07
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2588,0:43:08
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2589,0:43:09
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2590,0:43:10
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2591,0:43:11
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2592,0:43:12
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2593,0:43:13
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2594,0:43:14
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2595,0:43:15
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2596,0:43:16
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2597,0:43:17
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2598,0:43:18
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2599,0:43:19
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2600,0:43:20
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2601,0:43:21
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2602,0:43:22
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2603,0:43:23
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2604,0:43:24
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2605,0:43:25
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2606,0:43:26
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2607,0:43:27
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2608,0:43:28
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2609,0:43:29
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2610,0:43:30
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2611,0:43:31
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2612,0:43:32
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2613,0:43:33
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2614,0:43:34
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2615,0:43:35
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2616,0:43:36
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2617,0:43:37
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2618,0:43:38
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2619,0:43:39
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2620,0:43:40
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2621,0:43:41
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2622,0:43:42
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2623,0:43:43
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2624,0:43:44
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2625,0:43:45
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2626,0:43:46
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2627,0:43:47
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2628,0:43:48
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2629,0:43:49
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2630,0:43:50
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2631,0:43:51
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2632,0:43:52
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2633,0:43:53
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2634,0:43:54
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2635,0:43:55
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2636,0:43:56
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2637,0:43:57
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2638,0:43:58
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2639,0:43:59
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2640,0:44:00
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2641,0:44:01
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2642,0:44:02
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2643,0:44:03
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2644,0:44:04
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2645,0:44:05
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2646,0:44:06
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2647,0:44:07
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2648,0:44:08
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2649,0:44:09
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2650,0:44:10
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2651,0:44:11
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2652,0:44:12
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2653,0:44:13
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2654,0:44:14
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2655,0:44:15
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2656,0:44:16
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2657,0:44:17
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2658,0:44:18
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2659,0:44:19
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2660,0:44:20
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2661,0:44:21
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2662,0:44:22
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2663,0:44:23
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2664,0:44:24
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2665,0:44:25
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2666,0:44:26
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2667,0:44:27
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2668,0:44:28
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2669,0:44:29
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2670,0:44:30
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2671,0:44:31
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2672,0:44:32
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2673,0:44:33
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2674,0:44:34
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2675,0:44:35
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2676,0:44:36
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2677,0:44:37
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2678,0:44:38
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2679,0:44:39
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2680,0:44:40
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2681,0:44:41
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2682,0:44:42
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2683,0:44:43
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2684,0:44:44
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2685,0:44:45
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2686,0:44:46
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2687,0:44:47
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2688,0:44:48
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2689,0:44:49
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2690,0:44:50
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2691,0:44:51
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2692,0:44:52
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2693,0:44:53
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2694,0:44:54
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2695,0:44:55
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2696,0:44:56
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2697,0:44:57
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2698,0:44:58
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2699,0:44:59
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2700,0:45:00
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2701,0:45:01
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2702,0:45:02
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2703,0:45:03
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2704,0:45:04
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2705,0:45:05
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2706,0:45:06
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2707,0:45:07
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2708,0:45:08
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2709,0:45:09
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2710,0:45:10
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2711,0:45:11
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2712,0:45:12
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2713,0:45:13
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2714,0:45:14
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2715,0:45:15
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2716,0:45:16
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2717,0:45:17
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2718,0:45:18
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2719,0:45:19
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2720,0:45:20
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2721,0:45:21
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2722,0:45:22
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2723,0:45:23
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2724,0:45:24
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2725,0:45:25
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2726,0:45:26
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2727,0:45:27
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2728,0:45:28
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2729,0:45:29
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2730,0:45:30
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2731,0:45:31
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2732,0:45:32
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2733,0:45:33
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2734,0:45:34
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2735,0:45:35
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2736,0:45:36
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2737,0:45:37
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2738,0:45:38
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2739,0:45:39
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2740,0:45:40
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2741,0:45:41
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2742,0:45:42
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2743,0:45:43
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2744,0:45:44
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2745,0:45:45
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2746,0:45:46
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2747,0:45:47
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2748,0:45:48
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2749,0:45:49
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2750,0:45:50
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2751,0:45:51
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2752,0:45:52
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2753,0:45:53
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2754,0:45:54
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2755,0:45:55
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2756,0:45:56
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2757,0:45:57
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2758,0:45:58
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2759,0:45:59
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2760,0:46:00
52.050379,5.760956,52.067689,5.655212,52.103131,5.743103,2761,0:46:01
